bfenr,grundindeks,antalgrunde,grundid,husnummerid
2232105,1,1,4e89694f-e8ea-45b9-90e8-b680113623c5,0a3f5081-74f5-32b8-e044-0003ba298018
9307056,1,1,4c85a3c7-ccd6-4962-bfe6-8e755f584bf1,0a3f5081-7985-32b8-e044-0003ba298018
9844581,1,1,77cc5db8-3059-469b-b044-610cd5c4c17f,0ea84e3c-4e96-1cba-e044-0003ba298018
9844601,1,1,7ecfa6dd-aaf9-4b2b-9dd7-e25e37818511,0ea84e3c-4eaa-1cba-e044-0003ba298018
2226671,1,1,da79a037-959d-4591-8b74-620ced18bffd,0a3f5081-be01-32b8-e044-0003ba298018
2221854,1,1,35b270e6-4612-4223-b214-5e2ee3b44b79,0a3f5081-bf14-32b8-e044-0003ba298018
5304425,1,1,ca110d5f-ddd4-4218-91ce-f987737dd2bd,0a3f5082-1516-32b8-e044-0003ba298018
2172886,1,1,59d8cd06-0565-4655-91e4-3c99eb50ab83,0a3f5082-1700-32b8-e044-0003ba298018
2173371,1,1,c16947db-63d1-40a7-9549-f377a96dd07f,0a3f5082-1923-32b8-e044-0003ba298018
2174708,1,1,31b2fe71-0061-40b6-90ae-eeb0f9456ccb,0a3f5082-19f6-32b8-e044-0003ba298018
5309349,1,1,94b20be4-124c-45cf-90d2-d9bcbb43718d,0a3f5082-1b53-32b8-e044-0003ba298018
5306036,1,1,d338ba04-1dc8-44a6-b058-65322c18eeda,0a3f5082-1d75-32b8-e044-0003ba298018
5310720,1,1,89abda94-726a-4082-a4a2-ee3819ded8fe,0a3f5082-1f1e-32b8-e044-0003ba298018
5310710,1,1,9744f5f2-7dd9-492f-8108-78fa815e770b,0a3f5082-1f32-32b8-e044-0003ba298018
5305489,1,1,073191ec-3a0d-4475-979d-82f47c6126b7,0a3f5082-212c-32b8-e044-0003ba298018
5312523,1,1,812cdad7-e342-44cb-b010-21a14e7983bb,0a3f5082-220a-32b8-e044-0003ba298018
5311683,1,1,e33dfb80-3442-4e97-863d-c6e6269acffb,0a3f5082-2373-32b8-e044-0003ba298018
5309014,1,1,5b60eb3e-8239-4bfd-9b94-7e5ca5e41cc6,0a3f5082-2517-32b8-e044-0003ba298018
5313128,1,1,ea619636-c535-4375-a312-f0eb414b701e,0a3f5082-093a-32b8-e044-0003ba298018
2176303,1,1,202a368f-cb9e-4265-b1cc-84a3e68cbea1,0a3f5081-5e0b-32b8-e044-0003ba298018
2167675,1,1,3024ac4a-ef9a-4f95-ac4b-aa8bdc6cb13a,0a3f5081-5f85-32b8-e044-0003ba298018
2176084,1,1,89f5d11e-fdfc-4489-b811-a3826096449f,0a3f5081-6027-32b8-e044-0003ba298018
2171784,1,1,db4c1db8-3cf0-45fe-b73c-b8b86a0e43ef,0a3f5081-61ae-32b8-e044-0003ba298018
2171752,1,1,9ea8c743-6072-41c7-9c24-8d2a9b2dfd02,0a3f5081-61ca-32b8-e044-0003ba298018
2179101,1,1,097144a1-5989-469c-893a-e1d7f3aa9078,0a3f5081-621d-32b8-e044-0003ba298018
9923947,1,1,c3648486-c129-48fe-9a40-05a69a24e462,0a3f5081-6275-32b8-e044-0003ba298018
2178472,1,1,a81631d3-f9a0-4ae1-88a9-4024387892ce,0a3f5081-63a2-32b8-e044-0003ba298018
2179804,1,1,d6752b64-ac54-4a95-81c8-87c6836103e9,0ea84e3c-4e8f-1cba-e044-0003ba298018
2175488,2,1,5127a90c-3606-4841-9a54-0eacb4ef8000,0a3f5081-658a-32b8-e044-0003ba298018
2175488,2,2,61e907b7-12dd-46ca-8035-3924571f35c5,0a3f5081-658a-32b8-e044-0003ba298018
2178936,1,1,24a67fe2-2eb5-415b-95c8-0e0e313da444,0a3f5081-65cb-32b8-e044-0003ba298018
2178093,1,1,58f9baac-4f43-48db-99b0-e6ee48c3c568,0a3f5081-66ce-32b8-e044-0003ba298018
2179979,1,1,1b3bf855-56ee-4df0-ac7b-82e3d05b88e0,0a3f5081-6725-32b8-e044-0003ba298018
2176464,1,1,b2b1f5cc-43bf-4141-bcfc-5631d4f4b657,0a3f5081-6925-32b8-e044-0003ba298018
2175523,1,1,09e53e00-0e07-4f23-8662-ae1a7b40641f,0a3f5081-70c8-32b8-e044-0003ba298018
2171558,1,1,0553f92c-e358-47db-b4ea-93deeb646d74,0a3f5081-6b73-32b8-e044-0003ba298018
2167783,1,1,bfe8e424-d0c9-4883-914f-7f5ca953a61c,0a3f5081-6cfd-32b8-e044-0003ba298018
2179290,1,1,2ccff15f-16fb-4aab-b0d5-cf226b88bf43,0a3f5081-6e09-32b8-e044-0003ba298018
6033925,1,1,a16c67d8-7e7d-47d9-a4e6-2d99441cf077,0a3f507b-3322-32b8-e044-0003ba298018
6022010,1,1,968512f1-4a70-454b-bd8c-ceb90aa26134,0a3f507b-33b5-32b8-e044-0003ba298018
6002228,2,1,322a79ce-9993-4c57-9741-700b8ca99cb0,0a3f507b-3479-32b8-e044-0003ba298018
6002228,2,2,c55986e8-0bde-4a59-8b69-29fa118c871a,0a3f507b-3479-32b8-e044-0003ba298018
6033385,1,1,d4dc468d-427e-4d2f-9758-42061f3957c5,0a3f507b-34d9-32b8-e044-0003ba298018
6022042,1,1,16dd0c93-d4b2-49c2-a6b1-27475c72e90f,0a3f507b-3508-32b8-e044-0003ba298018
6002187,2,1,9cfdc210-4ca6-4211-9891-490158a8fe02,0a3f507b-353e-32b8-e044-0003ba298018
6002187,2,2,a0d15f29-a9d6-417b-97fc-3692c6973878,0a3f507b-353e-32b8-e044-0003ba298018
6031433,1,1,3cccabd3-5825-487a-b368-1c230b424650,0a3f507b-36e4-32b8-e044-0003ba298018
6029510,1,1,0a1ce2a5-732e-42cd-b0ea-251a8d8c9dda,0a3f507b-3793-32b8-e044-0003ba298018
10249196,1,1,b270cc26-625d-4895-bbcf-5a04ad05bfb8,0a3f507a-3a89-32b8-e044-0003ba298018
6017742,1,1,7626c9c9-43a8-42af-a0c4-592ac11512c5,0a3f507a-407c-32b8-e044-0003ba298018
6017750,1,1,23b95749-2b6d-4555-979b-172e3955ba30,0ab23a20-c341-61d9-e044-0003ba298018
6004657,1,1,5f8cf0ed-2ac8-4958-b74e-6cc77873ac79,0a3f507b-01dd-32b8-e044-0003ba298018
2227373,1,1,ef218467-6616-4055-bf20-b3a1d2905756,7ce6730b-b473-46c2-97db-538e573794f2
2226365,1,1,c578c2fb-bc3b-4824-a89c-b937bf508965,0a3f5081-c28f-32b8-e044-0003ba298018
2220574,1,1,6511c357-9e6f-4974-b937-cf64eea9ad22,0a3f5081-c43d-32b8-e044-0003ba298018
2221778,1,1,86beb01c-cfeb-4aaa-a153-d6d272586d78,0a3f5081-c588-32b8-e044-0003ba298018
2218263,1,1,e60a2b5a-2384-439b-8214-d7856c9b1598,0a3f5081-c717-32b8-e044-0003ba298018
2220725,3,1,419fa7e8-a77c-4732-b37f-104f12d43986,0a3f5081-c527-32b8-e044-0003ba298018
2220725,3,2,44808485-0f76-4d42-9bd9-231c71c95f7f,0a3f5081-c527-32b8-e044-0003ba298018
2220725,3,3,9a88fe8c-3b8d-483b-a2c1-4dce757f50ce,0a3f5081-c527-32b8-e044-0003ba298018
2221727,1,1,a73a5858-1662-4bf4-90a7-bc9f506c5e13,0a3f5081-ca64-32b8-e044-0003ba298018
2221337,1,1,ff0f79c5-df14-4d50-93ae-fbcd03538d7e,0a3f5081-c097-32b8-e044-0003ba298018
2226373,1,1,7de46652-2202-4c72-9ffc-6591e57dde30,0a3f5081-c29a-32b8-e044-0003ba298018
2226957,1,1,ccfa24f2-78b1-4919-bd0f-d47caa1100bb,0a3f5081-cac5-32b8-e044-0003ba298018
8010270,1,1,48758e05-83eb-417d-b47d-834624b43f46,0a3f5081-bf7c-32b8-e044-0003ba298018
8210657,1,1,51497ce6-d5ad-40f8-8b0e-f20ecfb1ec8e,0a3f5081-c4b7-32b8-e044-0003ba298018
8541231,1,1,7a3aec3a-b3ca-4831-b94d-60b8a812ceb1,0a3f5081-c3b7-32b8-e044-0003ba298018
9537755,1,1,b76d5775-f2f8-4d66-8433-cb88cd488d8a,0a3f5081-c565-32b8-e044-0003ba298018
9703002,1,1,ab76ff96-f1c9-426a-9d7c-f297e5362ed9,0a3f5081-c464-32b8-e044-0003ba298018
2209532,1,1,7d0e3ae8-1c2f-4e1f-9121-0358da7cb0ef,0a3f5082-0cd9-32b8-e044-0003ba298018
2172853,1,1,ae466d2e-f6b5-4252-b903-b883a5775fdd,0a3f5081-fb30-32b8-e044-0003ba298018
2172863,1,1,21f0cdaf-fd05-4156-9872-f70773322814,0a3f5081-fb3a-32b8-e044-0003ba298018
5303550,1,1,8b71762f-c1fe-47a2-be52-43f88dfd70ac,0a3f5081-fafb-32b8-e044-0003ba298018
5306992,1,1,7a80c9f8-1cbe-45e1-8a50-b1d57afa95ee,0a3f5081-fa7a-32b8-e044-0003ba298018
5310745,1,1,718dd694-2cfa-4c25-b682-8f6c0f5604d6,0a3f5082-089b-32b8-e044-0003ba298018
2209061,2,1,03623a69-b069-438f-aa4d-87caa015f7f2,0a3f5082-2165-32b8-e044-0003ba298018
2209061,2,2,43c6980f-d995-4ea9-afe8-c12f657847f8,0a3f5082-2165-32b8-e044-0003ba298018
5307275,1,1,98a17117-aaff-4573-b178-c1df1319785b,0a3f5082-0363-32b8-e044-0003ba298018
2173003,1,1,fe1b6000-a9f4-4710-9c6b-4c57ac69fbd5,0a3f5081-f9ca-32b8-e044-0003ba298018
8010627,1,1,fd331dc1-a49e-4122-90ef-87986c8d3610,0a3f5082-0085-32b8-e044-0003ba298018
8065415,1,1,39ff1ce9-0785-46e2-8037-ca304cdee1aa,0a3f5082-1822-32b8-e044-0003ba298018
8162558,1,1,ed86fa9c-9419-45c0-ad7b-b490401a1634,0a3f5081-e45a-32b8-e044-0003ba298018
8252730,1,1,57da399c-8852-4fd2-bc65-e517ff948afa,0a3f5082-1e7d-32b8-e044-0003ba298018
9285112,1,1,264bd011-6111-4de3-a18b-7ced846ab6d0,0a3f5082-0402-32b8-e044-0003ba298018
2167409,1,1,95b26586-8fc2-43ac-8b93-3ade3dd82cb2,0a3f5081-7062-32b8-e044-0003ba298018
2177518,1,1,c4d568d2-60b0-4c03-9b0e-ce86e8009383,0a3f5081-70b4-32b8-e044-0003ba298018
2176902,1,1,3ad17891-bf5a-486a-a7ad-889f956f59fd,0a3f5081-7157-32b8-e044-0003ba298018
2179411,1,1,6a6f2739-56fb-49aa-8f36-c69d477db213,0a3f5081-7202-32b8-e044-0003ba298018
2177144,1,1,f332563b-d6b6-4949-99ca-e760bb7c53ff,0a3f5081-7271-32b8-e044-0003ba298018
2176093,1,1,5197d3e8-789e-487a-81b3-36171fb96b58,0a3f5081-72b0-32b8-e044-0003ba298018
2172064,1,1,ad718e67-bfc5-4332-8104-2f4ab053ea35,0a3f5081-5ef7-32b8-e044-0003ba298018
2172078,1,1,221ff728-6041-4550-b83d-93507d952ae0,0a3f5081-5f0d-32b8-e044-0003ba298018
2172093,1,1,406b6dee-f64e-488c-85cd-b0e351034a37,0a3f5081-5f03-32b8-e044-0003ba298018
2177758,1,1,a3259a00-3d03-4bc8-aa50-d55073d5f55f,0a3f5081-653a-32b8-e044-0003ba298018
2171349,1,1,fbcf0564-4317-4614-9764-396cf3d55172,0a3f5081-68eb-32b8-e044-0003ba298018
2171699,1,1,3ed16eff-e6e1-4983-b01b-b0f07bc6ccf5,0a3f5081-6253-32b8-e044-0003ba298018
2171432,1,1,0ff8160c-2fdc-4f4b-957e-16a023616dcc,0a3f5081-747d-32b8-e044-0003ba298018
2167265,1,1,5cf2d8e9-58f8-47a6-a2e6-9780360aa7cc,0a3f5081-5e5b-32b8-e044-0003ba298018
8111028,1,1,3ec8d501-f093-4c46-88ff-54ad5840d750,0a3f5081-6b7f-32b8-e044-0003ba298018
6017758,1,1,86b40ef0-b4a9-4af0-8cea-490f549d4568,0a3f507a-8c31-32b8-e044-0003ba298018
6013657,1,1,41222b88-94b4-4399-b57d-a74cb95322e6,0a3f507a-3914-32b8-e044-0003ba298018
6017768,1,1,825fc298-72ff-4241-b2e1-e2efc22d9877,0a3f507b-304e-32b8-e044-0003ba298018
7776685,1,1,0342d7a7-ea7e-45f1-acc6-268d90c29920,0a3f507a-a4b1-32b8-e044-0003ba298018
100026788,1,1,c084d4c6-c425-4275-b557-08bc1dbdce5f,0a3f507b-3f64-32b8-e044-0003ba298018
100029015,1,1,f405e93f-f3c1-407e-8759-12373f0c9e6b,0a3f507b-3fb4-32b8-e044-0003ba298018
100028855,1,1,4e0fcb05-f98f-4cc5-8286-ac158bc18c60,0a3f507b-4049-32b8-e044-0003ba298018
100030030,1,1,5ff51267-7798-4b31-97e9-25e64e9ebe68,0a3f507b-41b6-32b8-e044-0003ba298018
100026389,1,1,95d46b28-c346-46d8-9773-608c816ccac1,0a3f507b-41fb-32b8-e044-0003ba298018
100030496,1,1,cae3aed3-8d47-45e8-bb65-c8a433d75ed1,0a3f507b-438a-32b8-e044-0003ba298018
100030456,1,1,a95d3a78-03fc-4267-a707-859d15c590d3,0a3f507b-43a3-32b8-e044-0003ba298018
9914684,1,1,a3b9b1c0-fa8d-4561-ab6c-535736d1a065,0c65634c-c4eb-30a3-e044-0003ba298018
9918241,1,1,cec173bf-c857-4c75-993c-328489a3079e,16bed59f-978d-1efc-e044-0003ba298018
9992234,1,1,010087bd-641e-40e2-a027-1f54c568742c,16bed59f-97a4-1efc-e044-0003ba298018
10014817,1,1,cf362e4c-5e20-41f6-a31b-6ce0447441d3,0c65634c-c513-30a3-e044-0003ba298018
10083819,1,1,0aff7627-a0f6-419f-8fb1-d1ca0f6dad77,1de21027-9d95-1d9f-e044-0003ba298018
10083841,1,1,791d56af-4bd1-4762-a38e-a6b46dd059eb,1de21027-9dab-1d9f-e044-0003ba298018
10076289,1,1,efebf27f-9f5c-4c7c-8072-e1269b51d1b5,3ed7b368-bab0-4d6d-ab1b-59eb104d9086
100061221,1,1,7f87faa3-0a76-4334-a04a-66cd5e987de7,0a3f5081-7a3a-32b8-e044-0003ba298018
100061245,1,1,c5360d89-60a0-484b-8255-754b76075aca,0a3f5081-7a4c-32b8-e044-0003ba298018
100063124,1,1,0dd1121b-eeeb-4da6-91ea-ee184ec6cdd8,0a3f5081-76d5-32b8-e044-0003ba298018
8550269,1,1,b521282b-c38c-4a65-88f9-baea04f2d5bd,0a3f5081-ed0e-32b8-e044-0003ba298018
8669038,1,1,b2797520-d11d-4698-93f0-4b7e531ed278,0a3f5082-1d70-32b8-e044-0003ba298018
8971771,1,1,7afe9864-bdd6-4a37-bc1b-bf1eced05638,0a3f5081-faa7-32b8-e044-0003ba298018
9050001,1,1,9c2ca084-05f1-40ba-be79-ca79e205038f,0a3f5082-20f4-32b8-e044-0003ba298018
9256030,1,1,fc1dd1c4-dce5-47ba-a946-27080d84758f,0a3f5081-e85c-32b8-e044-0003ba298018
9690833,1,1,76cf1bfc-9b3b-4e60-855e-6885c0b6953a,0a3f5081-fb60-32b8-e044-0003ba298018
9690825,1,1,13471ae3-fe49-4c51-8276-6a3a9ffae15d,0a3f5081-fb6f-32b8-e044-0003ba298018
9977682,1,1,fd5f8c42-5b56-48f2-8507-1fc8b1a733d6,0c65634c-c53e-30a3-e044-0003ba298018
9619176,1,1,32cea4f8-f8f8-4fe5-a3dc-37661c5f5967,0a3f5081-ddd2-32b8-e044-0003ba298018
5306626,1,1,811cbcfe-e6d5-4759-9e3a-bcce8169d48d,0a3f5082-0ff1-32b8-e044-0003ba298018
9703795,1,1,ec8f5f6a-ad10-4e4f-9879-d8fc0bd67ac4,0a3f5082-20aa-32b8-e044-0003ba298018
10010545,1,1,1c909409-2211-4f4e-911c-6046fd631066,0ea84e3c-4ebe-1cba-e044-0003ba298018
10010556,1,1,90b1071c-5cca-45df-a770-a16a6761ff49,0ea84e3c-4ecf-1cba-e044-0003ba298018
8229600,1,1,035c5f98-e4e2-4529-93bc-546083911266,0a3f5081-6572-32b8-e044-0003ba298018
8316466,1,1,72babb20-52d4-4a8c-a36e-c7fbc948777a,0a3f5081-6ba3-32b8-e044-0003ba298018
8868444,1,1,bde243d9-3889-4ff7-8056-bbff845668c7,0a3f5081-58ad-32b8-e044-0003ba298018
9081866,1,1,049ee8a8-9796-400d-9d56-54cdec1cd556,0a3f5081-6165-32b8-e044-0003ba298018
9275448,1,1,933939dc-f9a7-4a16-be3b-0cdc5ee6415c,0a3f5081-d495-32b8-e044-0003ba298018
2210789,1,1,cd97f8e5-fc07-445d-a3ea-ace77cc44213,0a3f5081-cd05-32b8-e044-0003ba298018
2211263,1,1,37547114-c715-480b-9ae5-21fc6c7dd7c5,0a3f5081-cf8d-32b8-e044-0003ba298018
7130026,1,1,95a2dd36-4f88-4f9e-8c3b-d5acb95addae,0a3f5081-d23f-32b8-e044-0003ba298018
2216777,1,1,434ce644-f68d-4bcb-8442-0c3d0d877b88,0a3f5081-d470-32b8-e044-0003ba298018
2217075,1,1,6b4cad7a-4dcb-4096-af2f-ee45bc990834,0a3f5081-d6ee-32b8-e044-0003ba298018
7130081,1,1,f2780c9c-b3d0-4455-971e-65bb5f003d0b,0a3f5081-d7a9-32b8-e044-0003ba298018
2213466,1,1,ad82a392-426e-4b87-bf2c-8e1149f4b07c,0a3f5081-d854-32b8-e044-0003ba298018
2217054,1,1,d3be2db5-52df-45f4-86fa-b2c2984d9720,0a3f5081-d9dd-32b8-e044-0003ba298018
2211181,1,1,36a22fc5-19ee-42fc-8d44-a6422e6b01c5,0a3f5081-dab5-32b8-e044-0003ba298018
2217468,1,1,01558c88-e882-43e3-ad2e-cc4e477771ad,0a3f5081-d001-32b8-e044-0003ba298018
2216631,1,1,dc0cee51-5b98-46a0-b566-34dfc58ac810,0a3f5081-cd56-32b8-e044-0003ba298018
100027776,1,1,95493d46-8253-4157-b31f-b23d515a3e0a,0a3f507b-446d-32b8-e044-0003ba298018
100027296,1,1,f2b3c969-737f-4970-81b0-710077784077,0a3f507b-44f2-32b8-e044-0003ba298018
100029650,1,1,3897cd29-f8a9-47e2-8270-72f8989dd7a6,0a3f507b-4665-32b8-e044-0003ba298018
100028779,1,1,3e4b446a-b929-4cdd-a9ee-5bc3e1e9ffc5,0a3f507b-473c-32b8-e044-0003ba298018
100026124,1,1,ff083156-67d9-49cd-8000-d566b611653f,0a3f507b-4769-32b8-e044-0003ba298018
100025693,1,1,8609260e-1321-4765-bf23-a1b4a6e95d0a,0a3f507b-485a-32b8-e044-0003ba298018
100029249,1,1,6bc009ef-6485-4bc2-8e31-71545281fb5f,0a3f507b-48af-32b8-e044-0003ba298018
100027782,1,1,03c75eed-6e75-4b5a-9e06-e3fd0e803da6,0a3f507b-4900-32b8-e044-0003ba298018
9751945,1,1,9bddecea-2b9b-4bbc-aa35-d7b83588a4e2,0a3f5081-e4be-32b8-e044-0003ba298018
10160414,1,1,b5989cf7-b31e-4f88-b883-ad7abdcaa51d,30131285-dab8-3865-e044-0003ba298018
10160431,1,1,e898f5db-2a44-48e1-9bfb-12521bb744a7,30131285-dac9-3865-e044-0003ba298018
100001335,1,1,74d54bc8-a2eb-4212-b458-9b2fbb5de0cb,0a3f5081-eb13-32b8-e044-0003ba298018
100001352,1,1,da558e7b-1c89-4e1d-98cc-a9c9f4207690,0a3f5081-eb35-32b8-e044-0003ba298018
2178864,1,1,e8da6845-172f-4ca3-9844-05eeae2c241e,0a3f5081-58c8-32b8-e044-0003ba298018
2180054,1,1,220c9971-30e5-416e-bc48-a66bbfcde6a8,0a3f5081-5a5d-32b8-e044-0003ba298018
2176639,1,1,e5507efc-8a76-49a7-b027-947e40fac7a3,0a3f5081-5aec-32b8-e044-0003ba298018
2178817,1,1,1c4c1421-bc95-4ba4-9f9e-845b1169e61b,0a3f5081-5bea-32b8-e044-0003ba298018
2178151,1,1,56b6ae2f-b0cb-49bc-9eb6-ff1fc3d7fd34,0a3f5081-5d03-32b8-e044-0003ba298018
2177940,1,1,6230aa2b-a461-4b7b-8d37-0244fa2b369f,0a3f5081-5da1-32b8-e044-0003ba298018
2167245,1,1,8170cba6-a13b-441e-a162-ccc06f3a7021,0a3f5081-5e52-32b8-e044-0003ba298018
2179785,1,1,d693a30d-4d58-46ac-815c-484ece8924e6,0ab23a20-c4cb-61d9-e044-0003ba298018
2176029,1,1,043a2971-aa9a-44e0-8bf8-8a6cf23f8602,0a3f5081-600e-32b8-e044-0003ba298018
2171789,1,1,c699460d-0a1a-4809-b38a-7a07ac9fbe52,0a3f5081-61a4-32b8-e044-0003ba298018
2171760,1,1,8498933b-aef5-4f1e-8bb3-96579327d536,0a3f5081-61c1-32b8-e044-0003ba298018
2171750,1,1,af9641ea-17ff-42f4-a790-1d188421a700,0a3f5081-61ce-32b8-e044-0003ba298018
100027752,1,1,15bf6ada-f961-45b5-b532-230b1ec45b50,0a3f507b-4aa8-32b8-e044-0003ba298018
100028869,1,1,7fe9d34e-b9b6-46f2-b7ba-d4c187e123f9,0a3f507b-4b2d-32b8-e044-0003ba298018
100030105,1,1,9106e0a3-cc56-438b-a706-f3ea44bc6b92,0a3f507b-4bac-32b8-e044-0003ba298018
100029001,1,1,9d160175-b625-4133-b8ff-fc885abf0834,0a3f507b-4cc2-32b8-e044-0003ba298018
100026536,1,1,248a685f-01e3-4e89-be94-205d2bcafb28,0a3f507b-4e17-32b8-e044-0003ba298018
100029435,1,1,f9d237ef-fe85-42df-afe7-18a5aadfb13d,0a3f507b-4ed3-32b8-e044-0003ba298018
100027585,1,1,0c84f777-e1fb-42d9-b1cf-0d4aefec8791,0a3f507b-4fd9-32b8-e044-0003ba298018
100028246,1,1,673eb26a-388f-4498-9db0-66ac6dd9bce4,0a3f507b-5069-32b8-e044-0003ba298018
8045498,1,1,d35e89ab-876a-4384-bd39-cf0ad9a0d956,0a3f5081-d96d-32b8-e044-0003ba298018
8110964,1,1,97eb60da-65e6-49bf-aa3d-04a164bc3327,0a3f5081-d34b-32b8-e044-0003ba298018
9984957,1,1,691f0aa3-1609-41f5-8e51-93176c9df816,1f289f18-8816-372c-e044-0003ba298018
2228293,1,1,a5fb19c0-38fc-4ce3-a817-c1051e4be003,0a3f5080-fa85-32b8-e044-0003ba298018
2224842,1,1,9a370f60-ab5d-4ac2-b99c-dd6539402589,0a3f5080-fac6-32b8-e044-0003ba298018
2224904,1,1,559273f8-5815-48fd-a2f8-23dc62c713c5,0a3f5080-fba8-32b8-e044-0003ba298018
2223677,1,1,d82449ff-7765-48b9-a612-e3215096c501,0a3f5080-fc73-32b8-e044-0003ba298018
2224369,1,1,68421cc8-853e-4cf4-9205-05ae8b2c6b31,0a3f5080-fd79-32b8-e044-0003ba298018
2227519,1,1,674ea8c0-2f75-4222-9f9d-3780bf39d45f,0a3f5080-fe18-32b8-e044-0003ba298018
2228436,1,1,6e8eadb6-8d5f-41f7-b053-72b3889d91ce,0a3f5080-fe77-32b8-e044-0003ba298018
2225931,1,1,390fcc94-df91-4c61-8b88-2ca22a802f56,0a3f5080-ff70-32b8-e044-0003ba298018
2227424,1,1,893bfb15-f71b-44b7-a96b-b0bbdec55795,0a3f5080-fe0c-32b8-e044-0003ba298018
2228045,1,1,c5a57dcb-92c9-473a-af42-e98b758fa370,0a3f5081-018d-32b8-e044-0003ba298018
2225714,1,1,df43c143-552c-47fb-b31f-7e3cb0ad7f01,0a3f5081-0260-32b8-e044-0003ba298018
2230396,1,1,9d4892e3-9426-43e6-9f5c-1a769a3c9682,0a3f5081-0381-32b8-e044-0003ba298018
2223822,1,1,05cf3c49-eaba-4b11-b358-da321e208573,0a3f5081-04a3-32b8-e044-0003ba298018
2228142,1,1,69c63738-a12c-4984-b217-9d35232b4e0b,0a3f5081-066f-32b8-e044-0003ba298018
2223870,1,1,864fdcdd-7b0d-46b7-8ade-dac4705f6dbc,0a3f5081-07dc-32b8-e044-0003ba298018
2227408,1,1,36378cdc-5e13-4b24-a743-f8082bba3bcd,0a3f5081-0879-32b8-e044-0003ba298018
2223885,1,1,a46e1100-eda8-4833-bcb4-8e6cab245227,0a3f5081-090c-32b8-e044-0003ba298018
2179082,1,1,1be44445-237c-4d01-b5ac-288d624d8725,0a3f5081-621a-32b8-e044-0003ba298018
2176691,1,1,e72ddc4c-e04a-415f-b787-735899cf78c2,0a3f5081-6502-32b8-e044-0003ba298018
2178278,1,1,a21b3141-9de7-4308-b840-023369bceb81,0a3f5081-65a0-32b8-e044-0003ba298018
2176364,1,1,01ed08f0-814a-46fd-9ebb-7480208e3c95,0a3f5081-6769-32b8-e044-0003ba298018
2167574,1,1,0e7caf0e-0bd7-4824-83a6-0a682795d96a,0a3f5081-681f-32b8-e044-0003ba298018
2176148,1,1,914491b0-497e-4c22-b24c-1cc4efe6187a,0a3f5081-696d-32b8-e044-0003ba298018
2179503,1,1,aab9643d-1a05-4bd2-af5f-990d68402b8f,0a3f5081-6b5f-32b8-e044-0003ba298018
2175865,1,1,62e6e2ae-138c-4a14-96c2-d27bfc4c5223,0a3f5081-6c17-32b8-e044-0003ba298018
2171277,1,1,63c14e5e-4b30-41bf-9171-43b8892c1c02,0a3f5081-6d89-32b8-e044-0003ba298018
2171624,1,1,462a954b-b970-41ca-a8b2-9b03b8473900,0a3f5081-6e85-32b8-e044-0003ba298018
2178987,1,1,c7a4a969-07d7-4f90-80b0-deac9605eebf,0a3f5081-6f81-32b8-e044-0003ba298018
2176062,1,1,4a2059b1-2d91-459d-ba11-a663da2947e6,0a3f5081-6ff7-32b8-e044-0003ba298018
2177656,1,1,e934c096-84d6-456b-a8c7-4756ac549b8f,0a3f5081-7171-32b8-e044-0003ba298018
2175353,1,1,b7f88130-8b29-425c-b460-176c6db33d82,0a3f5081-728f-32b8-e044-0003ba298018
2177451,1,1,1998c029-8afc-40f7-9644-d4925335c263,847878f6-fbfc-407a-908a-dd75070d7d28
2172068,1,1,cab6b553-63f0-446a-8dae-3589930725d3,0a3f5081-5eff-32b8-e044-0003ba298018
100029203,1,1,5ba8f965-1d8e-492d-b170-32b64cf150ef,0a3f507b-51ba-32b8-e044-0003ba298018
100026935,1,1,619255d1-4d33-40a5-9a58-4bceaa909054,0a3f507b-521d-32b8-e044-0003ba298018
100025797,1,1,ff5cb601-33b9-44a5-8c6b-4605fe97b1be,0a3f507b-5274-32b8-e044-0003ba298018
100025542,1,1,c0026f4c-2066-46b5-b57d-0e135df51af1,0a3f507b-52af-32b8-e044-0003ba298018
100025802,1,1,e154aa8a-b6f1-4d75-80be-aaf8fbc39ab9,0a3f507b-5381-32b8-e044-0003ba298018
100030402,2,1,02015322-1390-4400-b1f3-b1b3570f411d,0a3f507b-53cf-32b8-e044-0003ba298018
100030402,2,2,5e5375fe-5e0b-4494-9b3e-19836b605f74,0a3f507b-53cf-32b8-e044-0003ba298018
100026874,1,1,33f33af0-42e8-4ffd-9acb-63f4a6a90535,0a3f507b-5466-32b8-e044-0003ba298018
100028007,1,1,6e0179a6-7b1c-42c1-870d-4e0a894de27d,0a3f507b-5534-32b8-e044-0003ba298018
100026147,1,1,adbec962-a238-4df6-b9ea-4d005e3acb97,0a3f507b-55ab-32b8-e044-0003ba298018
100025742,1,1,1c960b0f-dd8e-49d5-ab64-af6e2d688cb5,0a3f507b-5627-32b8-e044-0003ba298018
2230333,1,1,6b2b00c7-3c1a-4d39-a14c-2a41db93ad79,0a3f5081-0a18-32b8-e044-0003ba298018
2225132,1,1,74ab5c43-ceca-477b-98c0-3fd49fa8d884,0a3f5081-0a98-32b8-e044-0003ba298018
2225019,1,1,dc904abc-08df-46ba-9372-de4e051f00b4,0a3f5081-0b66-32b8-e044-0003ba298018
2224207,1,1,856cea10-479e-4509-bcc1-643e861a6bdf,0a3f5081-0640-32b8-e044-0003ba298018
